movieId,title,release_year,rating_count,avg_rating,bayesian_score,cluster,genres
146668,The Gendarme in New York (1965),1965,36,3.4027777777777777,3.393820916782463,0,Comedy
146904,Entertainment (2015),2015,36,2.736111111111111,2.7451722681338144,4,Comedy|Drama
147232,Hussar Ballad (1962),1962,36,3.8055555555555554,3.7857128086743543,0,Comedy
147260,Ku! Kin-dza-dza (2013),2013,36,3.0694444444444446,3.0694965924581386,6,Animation|Comedy|Sci-Fi
151515,My King (2015),2015,36,3.486111111111111,3.474901997863544,4,Drama|Romance
152228,Misconduct (2016),2016,36,2.9166666666666665,2.92084794380949,3,Drama|Thriller
162660,God's Not Dead 2 (2016),2016,36,2.486111111111111,2.501929024890571,3,Drama
163022,Morris from America (2016),2016,36,2.986111111111111,2.9884155113770574,4,Drama|Romance
163496,The Tunnel (2016),2016,36,3.611111111111111,3.5965236194851653,4,Drama
164639,The Duelist (2016),2016,36,3.125,3.123550646512193,4,
166245,Good Kids (2016),2016,36,3.6944444444444446,3.6776047005662464,4,Comedy
166572,Rules Don't Apply (2016),2016,36,2.736111111111111,2.7451722681338144,3,Drama
166615,Six Men Getting Sick (1967),1967,36,2.8194444444444446,2.8262533492148956,6,Animation
168172,Jim Gaffigan: King Baby (2009),2009,36,3.638888888888889,3.6235506465121925,4,Comedy
169792,Carrie Pilby (2016),2016,36,3.4583333333333335,3.447874970836517,4,Comedy
171541,Down House (2001),2001,36,3.5,3.4884155113770574,4,Comedy|Crime|Drama
171729,The Best Movie (2008),2008,36,1.3611111111111112,1.4073344302959765,4,Comedy
174551,Obsession (1965),1965,36,4.277777777777778,4.245172268133814,4,Comedy
179785,Thank You for Your Service (2017),2017,36,3.125,3.123550646512193,1,Drama|War
183827,Lizzie (2018),2018,36,3.1527777777777777,3.1505776735392197,2,Crime|Drama
188067,Toc Toc (2017),2017,36,3.388888888888889,3.3803074032689495,4,Comedy
190745,Father of the Year (2018),2018,36,2.7777777777777777,2.785712808674355,4,Comedy
193119,Perfect Bid: The Contestant Who Knew Too Much (2017),2017,36,3.25,3.2451722681338144,5,Documentary
195733,Trevor Noah: Son of Patricia (2018),2018,36,3.4583333333333335,3.447874970836517,4,Comedy
200982,Guava Island (2019),2019,36,3.0277777777777777,3.028956051917598,3,Comedy|Thriller
202195,See You Yesterday (2019),2019,36,2.2777777777777777,2.2992263221878684,3,Drama|Sci-Fi
203278,Plus One (2019),2019,36,3.236111111111111,3.231658754620301,4,Comedy|Romance
579,"Escort, The (Scorta, La) (1993)",1993,35,2.8857142857142857,2.890871497804198,2,Crime|Thriller
887,Talk of Angels (1998),1998,35,2.757142857142857,2.765871497804198,0,Drama
894,Liebelei (1933),1933,35,2.8142857142857145,2.821427053359754,0,Romance
3123,Lauderdale (a.k.a. Spring Break USA) (a.k.a. Spring Fever USA) (1989),1989,35,2.2142857142857144,2.2380937200264204,4,Comedy
3570,"Last September, The (1999)",1999,35,3.1142857142857143,3.1130937200264204,4,Drama
3651,"Blood Spattered Bride, The (La novia ensangrentada) (1972)",1972,35,2.442857142857143,2.4603159422486427,3,Horror
4596,The Girl in a Swing (1988),1988,35,2.6714285714285713,2.6825381644708646,4,Drama|Romance
5115,Cast a Giant Shadow (1966),1966,35,2.9857142857142858,2.9880937200264204,1,Adventure|War
5280,Salmonberries (1991),1991,35,2.842857142857143,2.8492048311375315,4,Drama
5393,Cowboy (1958),1958,35,3.0,3.001982608915309,1,Western
5537,Satin Rouge (2002),2002,35,2.9857142857142858,2.9880937200264204,4,Drama|Musical
5708,All Night Long (1981),1981,35,2.6,2.6130937200264204,0,Comedy|Drama
6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),1982,35,2.842857142857143,2.8492048311375315,3,Action
6145,Venom (1982),1982,35,2.5,2.515871497804198,3,Horror|Thriller
6302,Beginning of the End (1957),1957,35,2.242857142857143,2.265871497804198,3,Sci-Fi
6411,Come September (1961),1961,35,3.1142857142857143,3.1130937200264204,0,Comedy
6647,"Business of Fancydancing, The (2002)",2002,35,3.1285714285714286,3.126982608915309,0,Drama
7332,Fire Down Below (1957),1957,35,2.6,2.6130937200264204,0,Adventure|Drama
8384,Love Finds Andy Hardy (1938),1938,35,2.9285714285714284,2.9325381644708646,0,Comedy|Romance
8388,Ring of Bright Water (1969),1969,35,3.1,3.0992048311375315,0,Comedy|Drama
8483,"Born Losers, The (1967)",1967,35,3.0285714285714285,3.029760386693087,3,Action|Drama|Thriller
8686,Morituri (1965),1965,35,3.342857142857143,3.3353159422486427,1,Drama|War
8734,Love Happy (1949),1949,35,3.0285714285714285,3.029760386693087,0,Comedy
8766,Black Angel (1946),1946,35,3.242857142857143,3.2380937200264204,2,Drama|Film-Noir|Mystery
8788,Thunderbird Six (1968),1968,35,3.242857142857143,3.2380937200264204,3,Action|Sci-Fi
8829,Benji: Off the Leash! (2004),2004,35,2.3857142857142857,2.404760386693087,4,Children|Drama
8858,"Apple, The (1980)",1980,35,2.4,2.4186492755819757,0,Musical|Sci-Fi
8878,Class of Nuke 'Em High Part II: Subhumanoid Meltdown (1991),1991,35,2.4571428571428573,2.4742048311375315,3,Comedy|Horror|Sci-Fi
8926,Circle of Iron (1978),1978,35,3.1142857142857143,3.1130937200264204,3,Action|Adventure|Fantasy|Mystery
8990,"Delicate Delinquent, The (1957)",1957,35,2.8285714285714287,2.8353159422486427,0,Comedy
25808,Imitation of Life (1934),1934,35,3.557142857142857,3.5436492755819757,0,Drama|Romance
25819,Mark of the Vampire (1935),1935,35,2.9285714285714284,2.9325381644708646,3,Horror|Mystery
26070,"Intruder, The (1962)",1962,35,3.8142857142857145,3.7936492755819753,0,Drama
26418,Buffet froid (1979),1979,35,3.642857142857143,3.6269826089153088,2,Comedy|Crime
26757,Surviving Desire (1991),1991,35,3.7,3.6825381644708646,4,Comedy|Drama|Romance
27192,"Prophecy 3: The Ascent, The (2000)",2000,35,2.7142857142857144,2.7242048311375315,3,Horror|Thriller
27217,Radiohead: Meeting People Is Easy (1998),1998,35,3.4285714285714284,3.4186492755819757,5,Documentary
27344,Revolutionary Girl Utena: Adolescence of Utena (a.k.a. Revolutionary Girl Utena the Movie) (Shoujo kakumei Utena: Adolescence mokushiroku) (1999),1999,35,3.742857142857143,3.724204831137531,6,Action|Adventure|Animation|Comedy|Drama|Fantasy|Romance
27760,When the Last Sword is Drawn (Mibu gishi den) (2003),2003,35,3.7,3.6825381644708646,4,Drama
30856,Rebels of the Neon God (Qing shao nian nuo zha) (1992),1992,35,3.6714285714285713,3.6547603866930864,4,Drama
32250,"Snake of June, A (Rokugatsu no hebi) (2002)",2002,35,2.9857142857142858,2.9880937200264204,3,Drama|Mystery
33316,"Bridge, The (Brücke, Die) (1959)",1959,35,3.6,3.5853159422486423,1,Drama|War
39896,South Central (1992),1992,35,3.0,3.001982608915309,2,Action|Crime|Drama
43267,On Probation (Tiempo de Valientes) (2005),2005,35,3.7142857142857144,3.6964270533597534,0,Action|Comedy
46098,Crossing the Bridge: The Sound of Istanbul (2005),2005,35,3.7,3.6825381644708646,5,Documentary|Musical
55856,Azur & Asmar (Azur et Asmar) (2006),2006,35,3.357142857142857,3.3492048311375315,6,Adventure|Animation|Children
56022,Harrison Bergeron (1995),1995,35,3.6857142857142855,3.6686492755819753,3,Drama|Sci-Fi
56931,"Mission, The (Cheung fo) (1999)",1999,35,3.3857142857142857,3.376982608915309,2,Crime|Drama|Mystery
58422,"Island, The (a.k.a. Naked Island) (Hadaka no shima) (1960)",1960,35,3.7142857142857144,3.6964270533597534,4,Drama
60030,Spiral (2007),2007,35,3.1285714285714286,3.126982608915309,0,Drama|Horror|Thriller
64750,Pin... (1988),1988,35,2.9285714285714284,2.9325381644708646,3,Horror
65235,"Grocer's Son, The (Fils de l'épicier, Le) (2007)",2007,35,3.6,3.5853159422486423,0,Drama|Romance
66140,Blackout (2007),2007,35,2.8,2.8075381644708646,3,Horror|Thriller
69075,Trojan War (1997),1997,35,2.8,2.8075381644708646,0,Comedy
69356,Zulu Dawn (1979),1979,35,3.1857142857142855,3.1825381644708646,1,Action|Drama|Thriller|War
69704,Night of the Living Dead 3D (2006),2006,35,1.7857142857142858,1.8214270533597536,3,Adventure|Comedy|Fantasy|Horror
72921,Snow White (1916),1916,35,3.357142857142857,3.3492048311375315,4,Fantasy|Romance
74148,More Than a Game (2008),2008,35,3.7285714285714286,3.7103159422486423,5,Documentary
74683,Mike Bassett: England Manager (2001),2001,35,3.6714285714285713,3.6547603866930864,0,Comedy
75947,Mondo Cane (1962),1962,35,2.857142857142857,2.8630937200264204,5,Documentary
78579,Tell-Tale (2009),2009,35,2.657142857142857,2.6686492755819757,3,Drama|Horror|Sci-Fi|Thriller
78606,Don't Look Back (Ne te retourne pas) (2009),2009,35,2.9,2.904760386693087,3,Drama|Horror|Mystery|Thriller
78612,Mandingo (1975),1975,35,2.742857142857143,2.751982608915309,0,Action|Romance
81312,Borderland (2007),2007,35,2.557142857142857,2.571427053359754,2,Crime|Horror|Thriller
82928,Nude Nuns with Big Guns (2010),2010,35,2.4571428571428573,2.4742048311375315,3,Action|Comedy
84532,Tyler Perry's For Colored Girls (2010),2010,35,3.242857142857143,3.2380937200264204,0,Drama
88566,Mysteries of Lisbon (Mistérios de Lisboa) (2010),2010,35,3.3,3.2936492755819757,3,Drama|Mystery
90254,"Dream Catcher, The (1999)",1999,35,2.9,2.904760386693087,4,Drama
90413,Oranges and Sunshine (2010),2010,35,3.5285714285714285,3.515871497804198,0,Drama
92154,Faust (2011),2011,35,3.1857142857142855,3.1825381644708646,4,Drama
92374,Yolki 2 (2011),2011,35,3.2857142857142856,3.279760386693087,4,Comedy
93172,Arena (2011),2011,35,2.6,2.6130937200264204,3,Action|Thriller
93418,Easy Street (1917),1917,35,3.0285714285714285,3.029760386693087,0,Comedy
94289,"Murderer Lives at Number 21, The (L'assassin habite... au 21) (1942)",1942,35,3.242857142857143,3.2380937200264204,3,Comedy|Mystery|Thriller
96002,"Tür, Die (Door, The) (2009)",2009,35,3.442857142857143,3.4325381644708646,3,Drama|Mystery|Sci-Fi
96897,Bleach: Fade to Black (Bur&#299;chi Fade to Black Kimi no Na o Yobu) (2008),2008,35,3.442857142857143,3.4325381644708646,6,Animation
104072,The Count of Monte Cristo (1998),1998,35,3.7714285714285714,3.7519826089153088,4,Adventure|Drama|Romance
104392,Four Flies on Grey Velvet (1971),1971,35,3.085714285714286,3.0853159422486427,3,Horror|Mystery|Thriller
104920,Vizontele (2001),2001,35,3.942857142857143,3.9186492755819753,0,Comedy|Drama
104998,Paradise: Faith (Paradies: Glaube) (2012),2012,35,3.357142857142857,3.3492048311375315,4,Drama
105597,Romeo and Juliet (2013),2013,35,3.0428571428571427,3.0436492755819757,0,Drama|Romance
106109,"Masquerade (Gwanghai, Wangyidoen namja) (2012)",2012,35,3.5142857142857142,3.501982608915309,0,Drama
107426,Demons 2 (Dèmoni 2... l'incubo ritorna) (1986),1986,35,3.1142857142857143,3.1130937200264204,3,Horror
107563,"Princess for Christmas, A (2011)",2011,35,3.2,3.196427053359754,4,Children|Comedy
109321,"Painting, The (Tableau, Le) (2011)",2011,35,3.1285714285714286,3.126982608915309,6,Animation
109684,First Squad: The Moment of Truth (2009),2009,35,2.8857142857142857,2.890871497804198,6,Action|Animation|Drama|War
112293,"Trials of Cate McCall, The (2013)",2013,35,3.142857142857143,3.140871497804198,2,Crime|Drama
112866,"Strange Color Of Your Body's Tears, The (L'étrange couleur des larmes de ton corps) (2013)",2013,35,2.9714285714285715,2.9742048311375315,3,Mystery|Thriller
114550,When Animals Dream (Når dyrene drømmer) (2014),2014,35,3.085714285714286,3.0853159422486427,3,Drama|Horror|Mystery
115703,"The Hire: Star, The (2001)",2001,35,3.4571428571428573,3.446427053359754,3,Action|Comedy
116215,"Ultramarines: A Warhammer 40,000 Movie (2010)",2010,35,2.7857142857142856,2.7936492755819757,6,Animation|Sci-Fi
116857,Love and Honor (2012),2012,35,3.3,3.2936492755819757,1,Drama|Romance|War
118572,The Mule (2014),2014,35,3.3285714285714287,3.321427053359754,2,Comedy|Crime|Drama
126405,The Adventures of André and Wally B. (1984),1984,35,1.9,1.9325381644708648,6,Animation
126929,Li'l Quinquin (2014),2014,35,3.6,3.5853159422486423,2,Comedy|Crime|Mystery
128854,Chris Rock: Bring the Pain (1996),1996,35,3.8142857142857145,3.7936492755819753,4,Comedy
129913,Rings (2005),2005,35,3.3857142857142857,3.376982608915309,3,Horror|Thriller
132442,Beyond the Reach (2014),2014,35,2.8285714285714287,2.8353159422486427,3,Thriller
132492,Sinatra: All or Nothing at All (2015),2015,35,3.914285714285714,3.8908714978041976,5,Documentary
133873,The Fencer (2015),2015,35,3.4571428571428573,3.446427053359754,4,Drama
134095,My Love (2006),2006,35,3.942857142857143,3.9186492755819753,6,Animation|Drama
135695,Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine) (2015),2015,35,3.642857142857143,3.6269826089153088,4,Comedy
137278,Cyberbully (2015),2015,35,3.2285714285714286,3.2242048311375315,4,Drama
138416,I Can Quit Whenever I Want (2014),2014,35,3.6857142857142855,3.6686492755819753,4,Comedy
141139,The Terror Live (2013),2013,35,3.585714285714286,3.5714270533597534,2,Action|Crime|Thriller
141395,Nina Forever (2015),2015,35,2.442857142857143,2.4603159422486427,4,Comedy|Horror|Romance
141928,Bloodsucking Bastards (2015),2015,35,3.2285714285714286,3.2242048311375315,0,Comedy|Horror
143361,Iron Sky the Coming Race (2016),2016,35,2.8285714285714287,2.8353159422486427,3,Action|Comedy|Fantasy|Sci-Fi
143472,Into the Grizzly Maze (2015),2015,35,2.657142857142857,2.6686492755819757,3,Action|Horror|Thriller
144050,Attack on Titan: Crimson Bow and Arrow (2014),2014,35,3.857142857142857,3.8353159422486423,6,Action|Animation
146050,The Elusive Revengers (1966),1966,35,3.8,3.7797603866930864,6,Action|Adventure|Children
146279,Do I Sound Gay? (2015),2015,35,2.9714285714285715,2.9742048311375315,5,Documentary
146423,The Falling (2015),2015,35,2.914285714285714,2.9186492755819757,3,Drama|Thriller
148286,The Wiz Live (2015),2015,35,2.357142857142857,2.376982608915309,4,
149590,Standoff (2016),2016,35,3.142857142857143,3.140871497804198,3,Thriller
149658,Boruto: Naruto the Movie (2015),2015,35,3.4571428571428573,3.446427053359754,4,Action|Animation|Fantasy
151573,What a Mess! (1995),1995,35,3.3142857142857145,3.307538164470865,4,Comedy
153788,Jaane Tu... Ya Jaane Na (2008),2008,35,3.1857142857142855,3.1825381644708646,4,Comedy|Drama|Romance
158070,Destino (2003),2003,35,3.0285714285714285,3.029760386693087,6,Animation
160201,La pazza gioia (2016),2016,35,3.5142857142857142,3.501982608915309,4,Comedy|Drama
161062,Un homme à la hauteur (2016),2016,35,3.3285714285714287,3.321427053359754,4,Comedy|Romance
161958,Joshy (2016),2016,35,3.2,3.196427053359754,4,Comedy
168884,Mine (2016),2016,35,3.2714285714285714,3.265871497804198,3,Thriller
171603,Kill the Dragon (1988),1988,35,3.757142857142857,3.73809372002642,3,Drama|Fantasy
172763,The Adventures of the Electronic (1979),1979,35,3.5714285714285716,3.5575381644708646,3,Adventure|Children|Sci-Fi
175143,Chasing Coral (2017),2017,35,3.9,3.8769826089153088,5,Documentary
176173,Killing Ground (2017),2017,35,3.357142857142857,3.3492048311375315,3,Horror|Thriller
176351,The Vault (2017),2017,35,2.3142857142857145,2.335315942248643,4,
177611,Pyewacket (2017),2017,35,2.6714285714285713,2.6825381644708646,3,
177951,Happy! (2017),2017,35,3.7714285714285714,3.7519826089153088,4,Fantasy
178419,Let the Sunshine In (2017),2017,35,2.942857142857143,2.946427053359754,4,
179055,2036: Nexus Dawn (2017),2017,35,3.357142857142857,3.3492048311375315,3,Sci-Fi|Thriller
179329,Film Stars Don't Die in Liverpool (2017),2017,35,3.557142857142857,3.5436492755819757,4,Drama|Romance
179983,Werk ohne Autor (2017),2017,35,3.657142857142857,3.6408714978041976,4,Drama
183727,The Man from Earth: Holocene (2017),2017,35,2.6857142857142855,2.6964270533597534,3,Drama|Sci-Fi
185841,Heavy Trip (2018),2018,35,3.3,3.2936492755819757,4,Comedy
188217,Summer (2018),2018,35,3.585714285714286,3.5714270533597534,4,Drama
190397,The Domestics (2018),2018,35,2.9,2.904760386693087,3,Horror|Thriller
193451,Lords of Chaos (2018),2018,35,2.7142857142857144,2.7242048311375315,3,Drama|Horror|Thriller
195561,The Hummingbird Project (2018),2018,35,3.157142857142857,3.154760386693087,4,
205399,Sherlock: The Lying Detective (2017),2017,35,3.8,3.7797603866930864,4,
284,New York Cop (Nyû Yôku no koppu) (1993),1993,34,2.8529411764705883,2.859182112027175,2,Action|Crime
623,"Modern Affair, A (1995)",1995,34,3.0588235294117645,3.0591821120271754,4,Romance
636,Frisk (1995),1995,34,3.014705882352941,3.0163249691700322,4,Drama
683,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",1993,34,2.661764705882353,2.6734678263128893,5,Documentary
744,Brothers in Trouble (1995),1995,34,2.8529411764705883,2.859182112027175,4,Drama
1166,Farmer & Chase (1997),1997,34,3.3529411764705883,3.344896397741461,4,Comedy
1386,Terror in a Texas Town (1958),1958,34,2.661764705882353,2.6734678263128893,1,Western
1577,Mondo (1996),1996,34,3.573529411764706,3.5591821120271754,4,Drama
2235,One Man's Hero (1999),1999,34,2.411764705882353,2.430610683455747,1,Drama|War
2631,Frogs for Snakes (1998),1998,34,1.7205882352941178,1.7591821120271751,2,Comedy|Film-Noir|Thriller
3280,"Baby, The (1973)",1973,34,2.9558823529411766,2.9591821120271753,3,Horror
3314,"Big Trees, The (1952)",1952,34,3.1029411764705883,3.102039254884318,3,Action|Drama
5031,Maria's Lovers (1984),1984,34,3.25,3.244896397741461,0,Drama|Romance
5129,Big Bad Love (2001),2001,34,2.426470588235294,2.444896397741461,4,Drama
5411,Summer Holiday (1963),1963,34,2.8676470588235294,2.8734678263128894,0,Musical|Romance
5627,Skins (2002),2002,34,3.514705882352941,3.502039254884318,2,Crime|Drama
5861,Tales of Ordinary Madness (Storie di Ordinaria Follia) (1981),1981,34,3.1323529411764706,3.1306106834557466,0,Drama
5892,"Island at the Top of the World, The (1974)",1974,34,2.926470588235294,2.930610683455747,0,Action|Adventure|Children
6108,"That Night in Varennes (Nuit de Varennes, La) (1982)",1982,34,3.3529411764705883,3.344896397741461,0,Drama
6262,Unknown Pleasures (Ren xiao yao) (2002),2002,34,3.3088235294117645,3.3020392548843183,4,Comedy|Drama
6421,"Rare Breed, The (1966)",1966,34,3.0588235294117645,3.0591821120271754,1,Action|Drama|Romance|Western
6431,Battle Cry (1955),1955,34,3.014705882352941,3.0163249691700322,1,Drama|War
6511,Jesus (1979),1979,34,3.6323529411764706,3.6163249691700323,0,Drama
6532,Up the Sandbox (1972),1972,34,2.411764705882353,2.430610683455747,4,Comedy
6546,Km. 0 - Kilometer Zero (Kilómetro cero) (2000),2000,34,3.2058823529411766,3.202039254884318,4,Comedy|Drama
6570,"Lucía, Lucía (Hija del caníbal, La) (2003)",2003,34,3.2941176470588234,3.2877535405986036,0,Comedy|Drama
6866,Nine Dead Gay Guys (2003),2003,34,3.1029411764705883,3.102039254884318,2,Comedy|Crime
7290,"Sin of Harold Diddlebock, The (1947)",1947,34,3.1029411764705883,3.102039254884318,0,Comedy
7295,After the Life (2002),2002,34,3.2205882352941178,3.2163249691700324,2,Crime|Drama
7411,Munchies (1987),1987,34,2.1911764705882355,2.2163249691700324,0,Comedy|Horror
7775,"Thin Blue Lie, The (2000)",2000,34,3.3970588235294117,3.3877535405986037,4,Drama
8255,Chaos (Kaosu) (1999),1999,34,3.2058823529411766,3.202039254884318,2,Crime|Mystery|Thriller
8500,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974),1974,34,2.926470588235294,2.930610683455747,3,Action|Horror|Sci-Fi
8744,Fancy Pants (1950),1950,34,3.1911764705882355,3.187753540598604,1,Comedy|Western
8789,Castle Keep (1969),1969,34,2.75,2.759182112027175,1,Drama|War
8901,Flashpoint (1984),1984,34,3.2058823529411766,3.202039254884318,2,Action|Adventure|Crime|Mystery|Thriller
25888,Action in the North Atlantic (1943),1943,34,3.264705882352941,3.259182112027175,1,Action|War
26107,"Prize, The (1963)",1963,34,3.4411764705882355,3.430610683455747,3,Drama|Mystery|Thriller
26316,Let Sleeping Corpses Lie (Non si deve profanare il sonno dei morti) (1974),1974,34,2.838235294117647,2.844896397741461,3,Horror
26622,Dominick and Eugene (1988),1988,34,3.4411764705882355,3.430610683455747,0,Drama
26982,Men with Guns (1997),1997,34,3.661764705882353,3.644896397741461,0,Drama
27087,The Sinners of Hell (1960),1960,34,2.985294117647059,2.9877535405986038,3,Drama|Horror
27166,Venus Beauty Institute (Vénus beauté) (1999),1999,34,3.088235294117647,3.087753540598604,4,Comedy|Drama|Romance
27276,Running Out of Time (Am zin) (1999),1999,34,3.838235294117647,3.816324969170032,2,Action|Crime|Drama|Thriller
32049,"Laughing Policeman, The (1973)",1973,34,3.1911764705882355,3.187753540598604,2,Crime|Drama|Thriller
32325,Yanks (1979),1979,34,3.0588235294117645,3.0591821120271754,1,Drama|Romance|War
32518,Zu: Warriors from the Magic Mountain (Xin shu shan jian ke) (1983),1983,34,3.014705882352941,3.0163249691700322,3,Action|Adventure|Fantasy|Horror
32737,Age of Consent (1969),1969,34,2.6911764705882355,2.702039254884318,0,Comedy|Drama|Romance
32811,Diary of a Lost Girl (Tagebuch einer Verlorenen) (1929),1929,34,3.426470588235294,3.416324969170032,0,Drama
33401,"Adventurer, The (1917)",1917,34,3.5588235294117645,3.5448963977414607,0,Comedy
33743,When Trumpets Fade (1998),1998,34,3.1323529411764706,3.1306106834557466,1,Drama|War
34238,Symmetry (Symetria) (2003),2003,34,3.764705882352941,3.7448963977414604,2,Crime|Drama
34624,Summer Magic (1963),1963,34,3.588235294117647,3.5734678263128896,0,Children|Comedy|Musical
39516,Don't Move (Non ti muovere) (2004),2004,34,3.426470588235294,3.416324969170032,4,Drama
42584,We All Loved Each Other So Much (C'eravamo tanto amati) (1974),1974,34,3.8970588235294117,3.873467826312889,0,Comedy|Drama
43289,"Bird People in China, The (Chûgoku no chôjin) (1998)",1998,34,3.235294117647059,3.2306106834557466,0,Adventure|Comedy|Drama|Fantasy
46765,"Girl Can't Help It, The (1956)",1956,34,3.2941176470588234,3.2877535405986036,0,Comedy
49035,Daddy Long Legs (1955),1955,34,3.338235294117647,3.3306106834557467,0,Musical|Romance
49050,All the Invisible Children (2005),2005,34,3.676470588235294,3.6591821120271746,0,Drama
51894,"Last Command, The (1928)",1928,34,3.4705882352941178,3.4591821120271753,1,Drama|War
52845,Thr3e (Three) (2006),2006,34,2.588235294117647,2.602039254884318,3,Drama|Horror|Mystery|Thriller
54241,"Lives of a Bengal Lancer, The (1935)",1935,34,3.3676470588235294,3.359182112027175,0,Adventure|Drama
57432,Timber Falls (2007),2007,34,2.8676470588235294,2.8734678263128894,3,Horror|Thriller
58185,Please Vote for Me (2007),2007,34,3.485294117647059,3.4734678263128895,5,Documentary
59159,Murders in the Rue Morgue (1932),1932,34,2.5588235294117645,2.5734678263128896,3,Crime|Horror|Mystery
60825,Mulberry Street (2006),2006,34,2.5588235294117645,2.5734678263128896,3,Action|Horror|Thriller
62054,"Friend Among Strangers, Stranger Among Friends (Svoy sredi chuzhikh, chuzhoy sredi svoikh) (1974)",1974,34,3.6029411764705883,3.587753540598604,1,Action|War|Western
63788,"Dirty Dozen: Next Mission, The (1985)",1985,34,3.1029411764705883,3.102039254884318,1,Action|War
64519,Boomerang (1947),1947,34,3.426470588235294,3.416324969170032,2,Crime|Drama|Film-Noir
65357,House of Sand (Casa de Areia) (2005),2005,34,3.735294117647059,3.716324969170032,0,Drama
66092,"Triumph of the Nerds, The: The Rise of Accidental Empires (1996)",1996,34,3.6176470588235294,3.602039254884318,5,Documentary
67748,Scenes of a Sexual Nature (2006),2006,34,3.0,3.002039254884318,0,Comedy|Drama|Romance
71116,Living with Michael Jackson (2003),2003,34,2.764705882352941,2.7734678263128894,5,Documentary
73499,MacGyver: Lost Treasure of Atlantis (1994),1994,34,3.0,3.002039254884318,3,Action|Adventure
74431,Takva: A Man's Fear of God (2006),2006,34,3.7058823529411766,3.6877535405986035,0,Drama
77326,"Beast, The (La bête) (1975)",1975,34,2.7941176470588234,2.8020392548843183,3,Drama|Fantasy|Horror|Mystery|Romance
77682,Three (a.k.a. 3 Extremes II) (Saam gaang) (2002),2002,34,3.0588235294117645,3.0591821120271754,3,Horror|Mystery
79507,Amar Akbar Anthony (1977),1977,34,3.5294117647058822,3.5163249691700322,3,Action|Comedy|Drama
80124,Sisters (Syostry) (2001),2001,34,3.3529411764705883,3.344896397741461,2,Action|Crime|Drama
83193,Early Spring (Soshun) (1956),1956,34,3.8676470588235294,3.8448963977414605,0,Drama
85334,Hard Ticket to Hawaii (1987),1987,34,2.661764705882353,2.6734678263128893,0,Action|Comedy
87181,"Double Hour, The (La doppia ora) (2009)",2009,34,3.3676470588235294,3.359182112027175,2,Crime|Drama|Mystery|Romance|Thriller
87314,Lottery Ticket (2010),2010,34,2.8088235294117645,2.8163249691700325,4,Comedy
90649,Mr. Nice (2010),2010,34,3.0,3.002039254884318,0,Comedy|Drama
92740,Chapiteau-show (Shapito-shou) (2011),2011,34,3.411764705882353,3.402039254884318,6,Adventure|Comedy
93821,There's Something Wrong with Aunt Diane (2011),2011,34,3.573529411764706,3.5591821120271754,5,Documentary
95069,Chimpanzee (2012),2012,34,3.3676470588235294,3.359182112027175,5,Documentary
95754,From Beginning to End (Do Começo ao Fim) (2009),2009,34,3.4705882352941178,3.4591821120271753,0,Drama|Romance
96629,Deathstalker (1983),1983,34,2.4558823529411766,2.4734678263128895,0,Action|Adventure|Fantasy
97059,Katy Perry: Part of Me (2012),2012,34,3.176470588235294,3.1734678263128893,5,Documentary|Drama
97455,Kings of Pastry (Les rois de la pâtisserie) (2009),2009,34,3.573529411764706,3.5591821120271754,5,Documentary
98381,Hellraiser: Revelations (2011),2011,34,2.088235294117647,2.1163249691700323,3,Horror
100511,"House Is Black, The (1963)",1963,34,3.764705882352941,3.7448963977414604,5,Documentary
101891,Bones Brigade: An Autobiography (2012),2012,34,3.6470588235294117,3.6306106834557466,5,Documentary
102469,Wish You Were Here (2012),2012,34,3.3088235294117645,3.3020392548843183,3,Drama|Mystery
102604,"Jeffrey Dahmer Files, The (2012)",2012,34,3.0294117647058822,3.0306106834557465,5,Crime|Documentary
107304,Gurren Lagann: Childhood's End (Gekijô ban Tengen toppa guren ragan: Guren hen) (2008),2008,34,3.735294117647059,3.716324969170032,6,Adventure|Animation|Drama|Sci-Fi|War
107737,Bounty Killer (2013),2013,34,3.1911764705882355,3.187753540598604,3,Action|Sci-Fi|Thriller
109295,Cold Comes the Night (2013),2013,34,2.75,2.759182112027175,2,Crime|Drama|Thriller
111287,Magic Magic (2013),2013,34,3.1029411764705883,3.102039254884318,3,Thriller
113186,Felony (2013),2013,34,3.338235294117647,3.3306106834557467,3,Thriller
115240,Land Ho! (2014),2014,34,3.0441176470588234,3.0448963977414607,3,Adventure|Comedy|Drama
116002,History of the Eagles (2013),2013,34,3.661764705882353,3.644896397741461,5,Documentary
116261,Wuthering Heights (2009),2009,34,3.3823529411764706,3.3734678263128894,4,Drama
119948,Let's Kill Ward's Wife (2014),2014,34,2.6176470588235294,2.6306106834557466,0,Comedy
121109,Van Wilder: Freshman Year (2009),2009,34,2.764705882352941,2.7734678263128894,4,Comedy
127194,The D Train (2015),2015,34,2.661764705882353,2.6734678263128893,4,Comedy
128981,Music for One Apartment and Six Drummers (2001),2001,34,3.7058823529411766,3.6877535405986035,4,Comedy
